wav_filename,text
/home/beomgon/DeepSpeech/data/Zeroth/clips/154_003_2340.wav,ㄱㅣㅁ ㅆㅣ ㄴㅡㄴ S ㄴㅏ ㅎㅏㄴ ㅌㅔ ㄴㅡㄴ S ㄷㅗㄴ ㄷㅗ S ㅇㅓㅄ ㄱㅗ S ㄱㅝㄴ ㄹㅕㄱ ㄷㅗ S ㅇㅓㅄ ㅇㅡ ㄴㅣ ㄲㅏ S ㅎㅏㄹ S ㅅㅜ S ㅇㅣㅆ ㄴㅡㄴ S ㄱㅔ S ㄱㅜㄻ ㄴㅡㄴ S ㄱㅓㅅ S ㄴㅗㅍ ㅇㅡㄴ S ㄱㅗㅅ ㅇㅔ S ㅇㅗㄹ ㄹㅏ ㄱㅏ ㄴㅡㄴ S ㄱㅓㅅ S ㄱㅡ ㄹㅣ ㄱㅗ S ㅂㅣ ㄴㅡㄴ S ㄱㅓㅅ S ㅂㅏㄲ ㅇㅔ S ㅎㅏㄹ S ㅅㅜ ㄱㅏ S ㅇㅓㅄ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/154_003_2340.wav,ㄱㅣㅁ ㅆㅣ ㄴㅡㄴ S ㄴㅏ ㅎㅏㄴ ㅌㅔ ㄴㅡㄴ S ㄷㅗㄴ ㄷㅗ S ㄱㅝㄴ ㄹㅕㄱ ㄷㅗ S ㅇㅓㅄ ㅇㅡ ㄴㅣ ㄲㅏ S ㅎㅏㄹ S ㅅㅜ S ㅇㅣㅆ ㄴㅡㄴ S ㄱㅔ S ㄱㅜㄱ ㅁㅕㅇ ㄱㅘ S ㅁㅗㄱ ㅍㅗ S ㄱㅗㅅ ㅇㅔ S ㅇㅗㄹ ㄹㅏ ㄱㅏ ㄴㅡㄴ S ㄱㅓㅅ S ㄱㅡ ㄹㅣ ㄱㅗ S ㅂㅣ ㄴㅡㄴ S ㄱㅓㅅ S ㅂㅏㄲ ㅇㅔ S ㅎㅏㄹ S ㅅㅜ ㄱㅏ S ㅇㅓㅄ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/214_003_2911.wav,ㅇㅢ ㅁㅜㄴ ㅇㅢ S ㅇㅕ ㅈㅣ ㅇㅓㅄ ㅇㅣ S ㅈㅣ ㅎㅖ ㄴㅡㄴ S ㅅㅣㄹ ㅈㅔ S ㅈㅏ ㄴㅕ ㄱㅏ S ㅇㅣㅆ ㄴㅡㄴ S ㅇㅣㄴ ㄱㅕㄱ ㅊㅔ ㄱㅏ S ㅇㅏ ㄴㅣㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/214_003_2911.wav,ㅁㅏ ㅇㅣ ㅁㅜ ㅇㅢ ㅇㅢ S ㅇㅕ ㅈㅣ ㅇㅓㅄ ㅇㅣ S ㅈㅣ ㅎㅖ ㄴㅡㄴ S ㅅㅣㄹ ㅈㅔ S ㅈㅏ ㄴㅕ ㄱㅏ S ㅇㅣㅆ ㄴㅡㄴ S ㅇㅣㄴ ㄱㅕㄱ ㅊㅔ ㄱㅏ S ㅇㅏ ㄴㅣㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/107_003_2157.wav,ㅎㅜ ㅅㅗㄱ S ㄷㅐ ㅊㅐㄱ ㅇㅡ ㄹㅗ S ㅍㅏㄴ ㅁㅐ S ㅈㅔ ㅍㅜㅁ S ㅈㅓㄴ ㄹㅑㅇ ㅇㅡㄹ S ㅅㅣㄴ ㅈㅔ ㅍㅜㅁ ㅇㅡ ㄹㅗ S ㄱㅛ ㅎㅘㄴ ㅎㅏ ㄱㅣ ㄹㅗ S ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/107_003_2157.wav,ㅎㅜ ㅅㅗㄱ S ㄷㅐ ㅊㅐㄱ ㅇㅡ ㄹㅗ S ㅍㅏㄴ ㅁㅐ S ㅈㅔ ㅍㅜㅁ ㅇㅡㄹ S ㅈㅓㄴ ㄴㅐ ㅎㅏ ㅁㅕ S ㅅㅣㄴ ㅈㅔ ㅍㅜㅁ ㅇㅡ ㄹㅗ S ㄱㅛ ㅎㅘㄴ ㅎㅏ ㄱㅣ ㄹㅗ S ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/119_003_2403.wav,ㄷㅗㅇ ㅊㅔ S ㄱㅣㄹ ㅇㅣ ㄹㅗ S ㅁㅣ ㄹㅝ S ㄴㅡㅇ ㄷㅗㅇ ㅈㅜ ㅅㅏ S ㅇㅟ ㅅㅏㅇ S ㅂㅐ ㅇㅕㄹ S ㄹㅔ ㅇㅣ ㄷㅓ ㅇㅢ S ㄱㅣㄹ ㅇㅣ ㄴㅡㄴ S ㅇㅕㄹ S ㅁㅣ ㅌㅓ S ㅈㅓㅇ ㄷㅗ ㄹㅗ S ㅈㅓ ㅈㅜ ㅍㅏ S ㄹㅡㄹ S ㅂㅏㄹ ㅅㅏ ㅎㅏㄹ S ㄱㅓㅅ ㅇㅡ ㄹㅗ S ㅂㅗ ㅇㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/119_003_2403.wav,ㅇㅣ ㅈㅐ ㄱㅣ ㄹㅣ ㄹㅗ S ㅁㅣㄹ ㅇㅓ S ㄴㅡㅇ ㄷㅗㅇ ㅈㅜ ㅅㅏ S ㅇㅟ ㅅㅏㅇ S ㅂㅐ ㅇㅕㄹ S ㄹㅔ ㅇㅣ ㄷㅓ ㅇㅢ S ㄱㅣㄹ ㅇㅣ ㄴㅡㄴ S ㅇㅕㄹ S ㅁㅣ ㅌㅓ S ㅈㅓㅇ ㄷㅗ ㄹㅗ S ㅈㅓ ㅈㅜ ㅍㅏ S ㄹㅡㄹ S ㅂㅏㄹ ㅅㅏ ㅎㅏㄹ S ㄱㅓㅅ ㅇㅡ ㄹㅗ S ㅂㅗ ㅇㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/203_003_1987.wav,ㄴㅓ ㅎㅢ ㄴㅡㄴ S ㄴㅓ ㅎㅢ S ㅇㅕㅇ ㄱㅘ S ㄱㅘㄴ ㄹㅕㄴ ㅎㅏ ㅇㅕ S ㅈㅏ ㅅㅣㄴ ㅇㅡㄹ S ㅈㅣ ㅋㅕ ㅇㅑ S ㅎㅏ ㅁㅕ S ㅈㅓㄻ ㅇㅡㄴ S ㅅㅣ ㅈㅓㄹ ㅂㅜ ㅌㅓ S ㅎㅏㅁ ㄲㅔ ㅎㅏㄴ S ㅇㅏ ㄴㅐ ㅇㅔ ㄱㅔ S ㅇㅏ ㅁㅜ ㄷㅗ S ㅂㅐ ㅅㅣㄴ S ㅎㅐㅇ ㅇㅟ ㄹㅡㄹ S ㅎㅏ ㅈㅣ S ㅇㅏㄶ ㄷㅗ ㄹㅗㄱ S ㅎㅏ ㅇㅕ ㄹㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/203_003_1987.wav,ㄷㅏㅇ ㅅㅣㄴ ㅇㅡㄴ S ㄴㅓ ㄹㅣ S ㅇㅕㅇ ㄱㅘ S ㄱㅘㄴ ㄹㅕㄴ ㅎㅏ ㅇㅕ S ㅈㅏ ㅅㅣㄴ ㅇㅡㄹ S ㅇㅣ ㅎㅐ ㅇㅑ S ㅎㅏ ㅁㅕ S ㅈㅓㄻ ㅇㅡㄴ S ㅅㅣ ㅈㅔ ㅂㅜ ㅌㅓ S ㅎㅏㅁ ㄲㅔ ㅎㅏㄴ S ㅇㅏ ㄴㅐ ㅇㅔ ㄱㅔ S ㅇㅏ ㅁㅜ ㄷㅗ S ㅂㅐ ㅅㅣㄴ ㅎㅐㅇ ㅇㅟ ㄹㅡㄹ S ㅎㅏ ㅈㅣ S ㅇㅏㄶ ㄷㅗ ㄹㅗㄱ S ㅎㅏ ㅇㅕ ㄹㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/172_003_2406.wav,ㅁㅜㄴ ㅈㅔ ㄴㅡㄴ S ㅇㅣ ㄴㅏㄹ S ㄷㅐ ㄱㅠ ㅁㅗ S ㅈㅣ ㅇㅕㄴ S ㅅㅏ ㅌㅐ ㄴㅡㄴ S ㅎㅏ ㄹㅜ ㅁㅏㄴ ㅇㅡ ㄹㅗ S ㄲㅡㅌ ㄴㅏ ㅈㅣ ㄴㅡㄴ S ㅇㅏㄶ ㅇㅡㄹ S ㄱㅓㅅ ㅇㅣ ㄹㅏ ㄴㅡㄴ S ㅈㅓㅁ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/172_003_2406.wav,ㅁㅜㄴ ㅈㅔ ㄴㅡㄴ S ㅇㅣ ㄴㅏㄹ S ㄷㅐ ㄱㅠ ㅁㅗ S ㅈㅣ ㅇㅕㄴ S ㅅㅏ ㅌㅐ ㄴㅡㄴ S ㅇㅏ ㅁㅏ ㄷㅗ S ㄲㅡㅌ ㄴㅏ ㅈㅣ ㄴㅡㄴ S ㅇㅏㄶ ㅇㅡㄹ S ㄱㅓㅅ ㅇㅣ ㄹㅏ ㄴㅡㄴ S ㅈㅓㅁ ㅇㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/189_003_0317.wav,ㄹㅗㅅ ㄷㅔ ㅎㅗㄹ ㄷㅣㅇ ㅅㅡ ㄴㅡㄴ S ㅎㅏㄴ ㄱㅜㄱ S ㄹㅗㅅ ㄷㅔ ㅇㅢ S ㅈㅣ ㅈㅜ ㅎㅚ ㅅㅏ ㄱㅕㄱ ㅇㅣㄴ S ㅎㅗ ㅌㅔㄹ ㄹㅗㅅ ㄷㅔ ㄹㅡㄹ S ㅈㅣ ㅂㅐ ㅎㅏ ㄱㅗ S ㅇㅣㅆ ㅇㅓ S ㅎㅑㅇ ㅎㅜ S ㄹㅗㅅ ㄷㅔ ㄱㅡ ㄹㅜㅂ ㅇㅢ S ㄱㅕㅇ ㅇㅕㅇ ㄱㅝㄴ S ㅎㅑㅇ ㅂㅐ ㄹㅡㄹ S ㅈㅘ ㅇㅜ ㅎㅏㄹ S ㅎㅐㄱ ㅅㅣㅁ ㅇㅡ ㄹㅗ S ㄲㅗㅂ ㅎㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/189_003_0317.wav,ㅇㅣ ㄷㅐ ㄹㅗ S ㅈㅣㅇ ㅅㅡ ㄴㅡㄴ S ㅎㅏㄴ ㄱㅜㄱ S ㄹㅗㅅ ㄷㅔ ㅇㅢ S ㅈㅣ ㅈㅜ ㅎㅚ ㅅㅏ ㄱㅕㄱ ㅇㅣㄴ S ㅎㅗ ㅌㅔㄹ ㄹㅗㅅ ㄷㅔ ㄹㅡㄹ S ㅈㅣ ㅂㅐ ㅎㅏ ㄱㅗ S ㅇㅣㅆ ㅇㅓ S ㅎㅑㅇ ㅎㅜ S ㄹㅗㅅ ㄷㅔ ㄱㅡ ㄹㅜㅂ ㄷㅔ ㅇㅢ S ㄱㅕㅇ ㅇㅕㅇ ㄱㅝㄴ S ㅎㅑㅇ ㅂㅐ ㄹㅡㄹ S ㅈㅘ ㅇㅝ S ㅎㅐㄱ ㅅㅣㅁ ㅇㅡ ㄹㅗ S ㄲㅗㅂ ㅎㅣㄴ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/197_003_0560.wav,ㅍㅐ ㅅㅕㄴ S ㅅㅏㄴ ㅇㅓㅂ ㅇㅣ S ㅎㅗ ㅎㅘㅇ ㅇㅡㄹ S ㅁㅏㅈ ㄱㅔ S ㅎㅏ ㄴㅡㄴ S ㄷㅜ S ㄱㅏ ㅈㅣ S ㄱㅣ ㅂㅗㄴ ㅈㅓㄱ ㅇㅣㄴ S ㅇㅛㄱ ㅁㅏㅇ ㅇㅡㄴ S ㅅㅐ ㄹㅗ ㅇㅜㄴ S ㄱㅓㅅ ㅇㅡㄹ S ㅊㅜ ㄱㅜ ㅎㅏ ㄹㅕ ㄴㅡㄴ S ㅇㅛㄱ ㄱㅜ ㅇㅘ S ㄷㅏ ㄹㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅣ S ㅎㅏ ㄴㅡㄴ S ㄷㅐ ㄹㅗ S ㄸㅏ ㄹㅏ ㄱㅏ ㄹㅕ ㄴㅡㄴ S ㅁㅏ ㅇㅡㅁ ㅇㅣㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/197_003_0560.wav,ㅇㅣ ㅅㅕㄴ S ㅅㅏㄴ ㅎㅜ ㅇㅣㄴ S ㄱㅗ S ㅎㅏㅁ ㅇㅡㄹ S ㅁㅏㅈ ㄱㅔ S ㅎㅏ ㄴㅡㄴ S ㄷㅜ S ㄱㅏ ㅈㅣ S ㄱㅣ ㅂㅗㄴ ㅈㅓㄱ ㅇㅣㄴ S ㅇㅡㅇ ㅁㅏㅇ ㅇㅡㄴ S ㅅㅐ ㄹㅗ ㅇㅜㄴ S ㄱㅓㅅ ㅇㅡㄹ S ㅊㅜ ㄱㅜ ㅎㅏ ㄹㅕ ㄴㅡㄴ S ㅇㅛㄱ ㄱㅜ ㅇㅘ S ㄷㅏ ㄹㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅣ S ㅎㅏ ㄴㅡㄴ S ㄷㅐ ㄹㅗ S ㄸㅏ ㄹㅏ ㄱㅏ ㄹㅕ ㅁㅕㄴ S ㅁㅏ ㅇㅡㅁ ㅇㅣ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/116_003_0318.wav,ㅇㅢ ㄹㅛ ㄱㅖ S ㅈㅗㅇ ㅅㅏ ㅈㅏ ㄷㅡㄹ ㅇㅣ S ㅅㅏ ㅌㅐ ㄹㅡㄹ S ㅍㅏ ㅇㅏㄱ ㅎㅏㄹ S ㄸㅐ ㅉㅡㅁ ㅇㅔ ㄴㅡㄴ S ㅇㅣ ㅁㅣ S ㅇㅕ ㄹㅓ S ㄷㅗ ㅅㅣ S ㅈㅓㄴ ㅊㅔ ㄱㅏ S ㄱㅏㅁ ㅇㅕㅁ ㄷㅚ ㅇㅓ S ㅇㅣㅆ ㅇㅡㄹ S ㅅㅜ ㄷㅗ S ㅇㅣㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/116_003_0318.wav,ㅇㅏ ㄹㅐ ㅇㅔ S ㅈㅗㅇ ㅅㅏ ㅈㅏ ㄷㅡㄹ ㅇㅣ S ㅅㅏ ㅌㅐ ㄹㅡㄹ S ㅍㅏ ㅇㅏㄱ ㅎㅏㄹ S ㄸㅐ ㅉㅡㅁ ㅇㅡㄴ S ㅇㅔㄴ S ㅇㅣ ㅁㅣ S ㅇㅕ ㄹㅓ S ㄷㅗ ㅅㅣ S ㅈㅓㄴ ㅊㅔ ㄱㅏ S ㄱㅏㅁ ㅇㅕㅁ ㄷㅚ ㅇㅓ S ㅇㅣㅆ ㅇㅡㄹ S ㅅㅜ ㄷㅗ S ㅇㅣㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/197_003_2929.wav,ㅁㅣ ㅆㅡ ㅂㅣ ㅅㅣ S ㅈㅜㅇ ㄱㅗㅇ ㅇㅓㅂ ㅇㅡㄴ S ㅈㅣ ㄴㅏㄴ ㅎㅐ S ㅅㅣ S ㅇㅝㄹ S ㅅㅓㄹ ㄱㅖ S ㅂㅕㄴ ㄱㅕㅇ ㅇㅡㄹ S ㅇㅟ ㅎㅐ S ㅇㅣㄴ ㄷㅗ ㅅㅣ ㄱㅣ ㄹㅡㄹ S ㅇㅗㄹ ㅎㅐ S ㅅㅏㅁ S ㅇㅝㄹ ㅇㅔ ㅅㅓ S ㄱㅜ S ㅇㅝㄹ ㄹㅗ S ㅇㅕㄴ ㄱㅣ ㅎㅏㄴ ㄷㅏ ㄱㅗ S ㅂㅏㄹ ㅍㅛ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/197_003_2929.wav,ㅇㅣ ㅊㅣ ㅇㅣ S ㅅㅣ S ㅊㅗㅇ ㄱㅜㄱ S ㅇㅓㅂ ㅇㅡㄴ S ㅈㅣ ㄴㅏㄴ ㅎㅐ S ㅅㅣ S ㅇㅝㄹ S ㅅㅓㄹ ㄱㅖ S ㅂㅕㄴ ㄱㅕㅇ ㅇㅡㄹ S ㅇㅟ ㅎㅐ S ㅇㅣㄴ ㄷㅗ ㅅㅣ ㄱㅣ ㄹㅡㄹ S ㅇㅗㄹ ㅎㅐ S ㅅㅏㅁ S ㅇㅝㄹ ㅇㅔ ㅅㅓ S ㄱㅜ S ㅇㅝㄹ ㄹㅗ S ㅇㅕㄴ ㄱㅣ ㅎㅏㄴ ㄷㅏ ㄱㅗ S ㅂㅏㄹ ㅍㅛ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/192_003_1050.wav,ㅈㅜㅇ ㄱㅜㄱ S ㄱㅡㅁ ㅇㅠㅇ ㄱㅝㄴ S ㅊㅟ ㅇㅓㅂ ㅈㅏ ㄷㅡㄹ ㅇㅢ S ㅅㅣㅂ S ㅍㅓ ㅅㅔㄴ ㅌㅡ S ㅈㅓㅇ ㄷㅗ ㄴㅡㄴ S ㅇㅝㄹ ㄱㅡㅂ ㅇㅣ S ㅇㅗ ㅊㅓㄴ S ㅇㅟ ㅇㅏㄴ ㅇㅔ S ㅁㅗㅅ S ㅁㅣ ㅊㅣ ㅈㅣ ㅁㅏㄴ S ㅇㅣ ㄷㅡㄹ S ㄷㅐ ㅂㅜ ㅂㅜㄴ ㅇㅡㄴ S ㅅㅓㅇ ㄱㅘ ㄱㅡㅂ S ㄷㅡㅇ S ㅇㅣㄴ ㅅㅔㄴ ㅌㅣ ㅂㅡ ㄱㅏ S ㄴㅗㅍ ㅇㅡㄴ S ㅇㅕㅇ ㅇㅓㅂ ㅈㅣㄱ S ㅈㅗㅇ ㅅㅏ ㅈㅏ ㄷㅡㄹ ㅇㅣ ㄹㅏ ㄱㅗ S ㅇㅗ ㅅㅣㅂ S ㅇㅣㄹ S ㅈㅏㅂ ㄷㅏㅅ ㅋㅓㅁ S ㅊㅡㄱ ㅇㅡㄴ S ㅅㅓㄹ ㅁㅕㅇ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/192_003_1050.wav,ㅈㅜㅇ ㄱㅜㄱ S ㄱㅡㅁ ㅇㅠㅇ ㄱㅝㄴ S ㅊㅟ ㅇㅓㅂ ㅈㅏ ㄷㅡㄹ S ㅅㅣㅂ S ㅍㅓ ㅅㅔㄴ ㅌㅡ S ㅈㅓㅇ ㄷㅗ ㄴㅡㄴ S ㅇㅝㄹ ㄱㅡㅂ ㅇㅣ S ㅇㅗ ㅊㅓㄴ S ㅇㅟ ㅇㅏㄴ ㅇㅔ S ㅁㅗㅁ ㅇㅣ S ㅈㅣ ㅈㅣ ㅁㅏㄴ S ㅇㅣ ㄷㅡㄹ S ㄷㅐ ㅂㅜ ㅂㅜㄴ ㅇㅡㄴ S ㅅㅓㅇ ㄱㅘ ㅂㅓㅂ ㄷㅡㄹ ㅇㅔ S ㅇㅣㄴ ㅅㅔㄴ ㅌㅣ ㅂㅡ ㄱㅏ S ㄴㅗㅍ ㅇㅡㄴ S ㅇㅕㅇ ㅇㅓㅂ ㅈㅣㄱ S ㅈㅗㅇ ㅅㅏ ㅈㅏ ㄷㅡㄹ ㅇㅣ ㄹㅏ ㄱㅗ S ㅇㅗ ㅅㅣㅂ S ㅇㅣㄹ S ㅈㅏㅂ ㅂㅏㄱ ㅎㅓㅁ S ㅈㅜㄱ ㅇㅡㄴ S ㅅㅓㄹ ㅁㅕㅇ ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/190_003_2071.wav,ㅇㅐ ㅍㅡㄹ ㅇㅢ S ㅍㅡ ㄹㅣ ㅁㅣ ㅇㅓㅁ ㄱㅡㅂ S ㅅㅣㄴ ㅈㅔ ㅍㅜㅁ S ㅇㅏ ㅇㅣ ㅍㅗㄴ S ㅊㅣㄹ S ㅇㅡㄴ S ㅇㅗ ㄴㅡㄴ S ㄱㅜ S ㅇㅝㄹ ㅉㅡㅁ S ㄱㅗㅇ ㄱㅐ ㄷㅚㄹ S ㄱㅓㅅ ㅇㅡ ㄹㅗ S ㅇㅏㄹ ㄹㅕ ㅈㅕㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/190_003_2071.wav,ㅇㅐ ㅍㅡㄹ ㅇㅢ S ㅍㅡ ㄹㅣ ㅁㅕㄴ S ㄱㅡ S ㅅㅣㄴ ㅈㅔ ㅍㅜㅁ S ㅇㅏ ㅇㅣ ㅍㅗㄴ S ㅊㅣㄹ ㅇㅡㄴ S ㅇㅜ ㄴㅡㄴ S ㄱㅜ S ㅇㅝㄹ ㅉㅡㅁ S ㄱㅗㅇ ㄱㅐ ㄷㅚㄹ S ㄱㅓㅅ ㅇㅡ ㄹㅗ S ㅇㅏㄹ ㄹㅕ ㅈㅕㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/165_003_1131.wav,ㅈㅣ ㄱㅜ S ㅅㅏㅇ ㅇㅔ S ㅇㅣㅆ ㄴㅡㄴ S ㅂㅣ ㅇㅗㄱ ㅎㅏㄴ S ㅈㅣ ㅇㅕㄱ ㅁㅏㄴ ㅇㅡ ㄹㅗ ㄷㅗ S ㅅㅔ ㄱㅖ S ㅇㅣㄴ ㄱㅜ S ㅇㅏ ㄴㅣ S ㄱㅡ ㅂㅗ ㄷㅏ S ㄷㅓ S ㅁㅏㄶ ㅇㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅡㄹ S ㅅㅗㄴ ㅅㅟㅂ ㄱㅔ S ㅁㅓㄱ ㅇㅕ S ㅅㅏㄹ ㄹㅣㄹ S ㅅㅜ S ㅇㅣㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/165_003_1131.wav,ㅈㅣ ㄱㅜ S ㅅㅏㅇ ㅇㅔ S ㅇㅣㅆ ㄴㅡㄴ S ㅂㅣ ㅇㅗㄱ ㅎㅏㄴ S ㅈㅣ ㅇㅕㄱ ㅁㅏㄴ ㅇㅡ ㄹㅗ ㄷㅗ S ㅅㅔ ㄱㅖ S ㅇㅣㄴ ㄱㅜ S ㅇㅏ ㄴㅣ S ㄱㅡ ㅂㅗ ㄷㅏ S ㄷㅓ S ㅁㅏㄶ ㅇㅡㄴ S ㅅㅏ ㄹㅏㅁ ㄷㅡㄹ ㅇㅡㄹ S ㅅㅗㄴ ㅅㅟㅂ ㄱㅔ S ㅂㅗ ㅁㅕㄴ ㅅㅓ S ㅇㅣㅆ ㅅㅡㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/146_003_0716.wav,ㅇㅣ ㅊㅓㄴ S ㅅㅣㅂ S ㅅㅏ S ㄴㅕㄴ S ㅁㅣ ㅅㅡ S ㅇㅠ ㄴㅣ ㅂㅓ ㅅㅡ ㅇㅕㅆ ㄷㅓㄴ S ㅍㅏ ㅇㅜㄹ ㄹㅣ ㄴㅏ S ㅂㅔ ㄱㅏ ㄴㅡㄴ S ㅇㅣ ㄴㅏㄹ S ㅁㅣ ㅅㅡ S ㅋㅗㄹ ㄹㅗㅁ ㅂㅣ ㅇㅏ ㅇㅔ ㄱㅔ S ㅆㅢ ㅇㅝ ㅈㅝㅆ ㄷㅓㄴ S ㅇㅘㅇ ㄱㅘㄴ ㅇㅡㄹ S ㅂㅓㅅ ㄱㅣㄴ S ㄱㅓㅅ ㅇㅡㄴ S ㅁㅜㄹ ㄹㅗㄴ S ㅁㅣ ㅅㅡ S ㅇㅠ ㄴㅣ ㅂㅓ ㅅㅡ ㄹㅏ ㄱㅗ S ㅆㅡㄴ S ㄸㅣ ㄲㅏ ㅈㅣ S ㅂㅓㅅ ㄱㅕ ㄴㅐ ㄴㅡㄴ S ㄱㅗㄴ ㅎㅗㄱ ㅅㅡ ㄹㅓㄴ S ㅇㅣㄹ ㅇㅡㄹ S ㅎㅐ ㅇㅑ S ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/146_003_0716.wav,ㅇㅣ ㅊㅓㄴ S ㅅㅣㅂ S ㅅㅏ S ㄴㅕㄴ S ㅁㅣ ㅅㅡ S ㅇㅠ ㄹㅗ S ㅇㅗ ㄷㅓㄴ S ㅍㅏ ㅇㅜㄹ ㄹㅣ ㄴㅏ S ㅂㅔ ㄱㅏ ㄴㅡㄴ S ㅇㅣ ㄴㅏㄹ S ㅁㅣ ㅅㅡ S ㅋㅗㄹ ㄹㅗㅁ ㅂㅣ ㅇㅏ ㅇㅔ ㄱㅔ S ㅅㅜ ㅇㅛ ㅈㅝㅆ ㄷㅓㄴ S ㅇㅘㅇ ㄱㅘㄴ ㅇㅡㄹ S ㅂㅓㅅ ㄱㅣㄴ S ㄱㅓㅅ ㅇㅡㄴ S ㅁㅜㄹ ㄹㅗㄴ S ㅁㅣ ㅅㅡ S ㅇㅣ S ㅂㅓ ㅅㅡ ㄹㅏ ㄱㅗ S ㅅㅜ ㄸㅣ ㄲㅏ ㅈㅣ S ㄱㅓ ㄱㅕ ㄴㅐ ㄴㅡㄴ S ㄱㅗㄴ ㅎㅗㄱ ㅅㅡ ㄹㅓㄴ S ㅇㅣㄹ ㅇㅡㄹ S ㅎㅐ ㅇㅑ S ㅎㅐㅆ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/146_003_1625.wav,ㄱㅡ ㄹㅣ ㄱㅗ S ㄱㅏ ㅈㅏㅇ S ㅋㅡㄴ S ㅁㅜㄴ ㅈㅔ ㄴㅡㄴ S ㅅㅏㅇ ㄷㅏㅇ ㅅㅜ S ㅇㅣ ㅇㅛㅇ ㅈㅏ ㄷㅡㄹ ㅇㅣ S ㅇㅣ S ㅁㅕㄴ ㅊㅐㄱ ㅈㅔ ㄷㅗ ㄹㅡㄹ S ㅈㅏ ㅊㅏ ㅂㅗ ㅎㅓㅁ ㅇㅡ ㄹㅗ S ㅎㅗㄴ ㄷㅗㅇ ㅎㅏ ㄱㅗ S ㅇㅣㅆ ㄷㅏ ㄴㅡㄴ S ㅈㅓㅁ ㅇㅣㅂ ㄴㅣ ㄷㅏ
/home/beomgon/DeepSpeech/data/Zeroth/clips/146_003_1625.wav,ㄱㅡ ㄹㅣ ㄱㅗ S ㄱㅏ ㅈㅏㅇ S ㅋㅡㄴ S ㅁㅜㄴ ㅈㅔ ㄴㅡㄴ S ㅅㅏㅇ ㄷㅏㅇ ㅅㅜ S ㅇㅣ ㅇㅛㅇ ㅈㅏ ㄷㅡㄹ ㅇㅣ S ㅇㅣ S ㅁㅕㄴ ㅊㅐㄱ ㅈㅔ ㄷㅗ ㄹㅡㄹ S ㅈㅏ ㅊㅏ ㅂㅗ ㅇㅡ ㄹㅗ S ㅎㅗㄴ ㄷㅗㅇ ㅎㅏ ㄱㅗ S ㅇㅣㅆ ㄷㅏ ㅁㅕㄴ ㅅㅓ S ㅇㅣ ㄷㅏ
